lottery_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33
4004,3,3,1,6,1,1,3,21,13,1,8,2,17,10,14,7,1,2,1,13,4,1,1,5,1,1,4,6,1,2,2,19,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,4,4,2,7,2,2,4,22,1,1,1,3,1,11,1,1,1,1,1,14,5,1,1,6,1,2,5,7,1,3,3,20,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4006,5,5,1,1,3,3,5,23,1,2,1,1,1,12,16,1,1,1,2,1,6,2,1,7,2,3,6,8,2,4,4,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4007,6,6,4,1,4,4,6,24,2,3,2,1,2,13,17,2,1,1,3,1,7,3,1,8,1,4,7,1,3,5,5,1,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4008,1,7,5,1,1,5,1,25,3,1,3,1,3,1,18,3,1,2,4,1,8,1,2,9,1,5,8,1,4,6,6,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4009,1,8,6,2,6,1,1,26,1,1,4,2,4,15,19,1,2,3,5,2,9,1,3,1,2,6,9,2,5,7,7,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4010,1,9,7,3,7,1,1,1,1,1,5,3,1,1,20,1,3,4,1,3,10,1,4,1,3,7,10,3,6,8,8,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4011,1,10,8,1,8,1,1,1,2,2,6,4,1,1,21,2,4,5,1,4,11,2,1,2,4,8,11,1,7,1,9,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
4012,1,11,9,1,9,2,1,2,3,3,7,5,1,2,22,3,5,6,2,5,12,3,1,3,5,9,1,1,8,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
4013,1,12,10,2,10,3,1,3,4,4,8,1,2,1,23,4,6,7,3,6,1,4,2,4,6,10,1,2,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4014,2,13,1,3,11,4,1,4,5,5,1,1,3,1,24,5,1,8,4,1,1,5,3,5,7,1,2,3,1,1,2,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4015,1,14,1,1,1,5,1,5,6,6,1,2,4,2,25,6,1,1,5,1,2,1,1,6,8,1,3,4,2,2,3,2,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
4016,1,15,1,1,1,1,1,1,7,7,2,3,5,3,26,7,2,1,6,2,3,1,1,7,9,2,4,1,3,1,4,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4017,2,16,2,1,1,7,1,1,8,8,3,1,6,1,1,8,3,2,7,3,4,2,2,8,1,3,5,1,4,1,1,1,5,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4018,3,1,1,2,1,1,2,1,1,9,4,1,7,1,1,9,4,3,8,4,5,3,3,9,1,4,6,1,5,1,1,2,6,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4019,4,1,4,3,1,1,3,1,10,1,1,2,8,2,2,10,5,4,9,5,6,4,1,1,2,5,7,1,6,1,2,1,7,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4020,1,1,5,1,1,2,4,2,1,1,1,3,9,3,3,11,6,5,10,6,7,1,1,1,3,6,8,1,7,2,1,1,8,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4021,1,1,6,5,1,3,5,3,1,2,1,4,10,4,4,12,1,6,11,7,8,1,2,2,4,1,1,1,8,3,1,2,9,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4022,2,1,1,6,1,4,6,4,1,1,1,5,11,1,5,13,1,7,1,1,9,2,3,3,5,1,1,2,9,1,2,3,10,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4023,1,3,1,7,2,5,1,1,2,1,2,6,12,1,6,14,1,8,1,1,10,3,4,4,6,2,2,3,10,1,3,4,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
4024,1,4,2,8,3,1,8,1,3,2,3,7,1,1,7,15,1,9,1,2,1,4,1,5,1,3,3,4,11,1,4,1,12,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4025,1,5,1,9,4,7,1,1,4,1,4,8,1,2,8,1,2,10,2,3,1,5,1,1,1,4,4,5,1,2,5,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4026,2,6,4,1,1,8,1,1,5,1,5,9,2,1,9,17,3,1,3,4,2,6,2,1,2,5,5,1,1,3,6,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4027,1,7,5,1,1,9,2,2,1,1,6,10,3,1,10,18,4,1,4,5,3,7,3,2,3,6,6,1,2,4,7,1,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4028,1,1,1,2,1,10,3,3,1,1,7,11,4,2,11,19,5,1,5,6,4,1,4,3,4,7,7,2,3,5,8,1,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
4029,1,1,1,3,1,11,4,4,1,1,8,1,1,3,12,20,6,2,6,1,5,1,5,1,5,8,8,3,4,6,9,1,4,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4030,1,1,2,1,2,12,1,5,1,2,9,13,1,4,13,21,1,3,7,1,6,1,6,1,6,1,9,4,5,7,1,1,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
4031,1,3,1,5,3,1,1,6,1,3,10,14,2,5,14,22,1,4,1,1,1,2,7,1,7,1,10,5,6,8,1,2,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4032,2,1,1,6,1,1,2,1,2,4,1,15,3,6,1,23,2,5,1,1,1,3,8,1,8,2,11,6,7,9,1,3,7,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4033,1,1,2,1,1,2,3,1,1,5,1,16,4,7,1,24,3,6,1,1,2,4,9,2,9,3,12,7,8,10,1,4,8,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4034,1,1,1,1,2,3,1,1,1,6,2,17,1,8,2,25,4,7,1,1,3,5,10,3,10,4,1,8,9,1,2,5,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
4035,2,1,4,2,3,4,1,1,2,7,3,18,1,9,3,26,5,8,2,1,4,6,11,4,11,1,1,9,10,1,3,1,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4036,3,1,5,3,4,5,2,1,3,8,4,19,1,10,4,27,1,1,3,2,5,7,12,5,12,1,1,10,11,1,4,1,11,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4037,4,1,1,1,1,1,3,2,4,9,1,20,1,11,5,28,1,1,4,1,6,8,13,6,13,1,2,11,12,1,5,2,12,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
4038,5,1,1,1,6,7,4,3,5,1,1,21,2,12,6,1,1,2,5,1,7,9,14,7,1,1,3,1,1,2,6,3,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
4039,6,3,2,2,7,8,5,4,6,1,1,22,3,13,7,1,1,1,6,2,8,10,15,8,1,1,4,1,1,3,7,4,14,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
4040,7,4,1,3,8,9,1,5,7,1,2,23,4,1,8,1,1,1,1,1,1,11,16,9,1,1,5,2,1,4,8,5,15,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4041,8,5,4,1,9,10,1,1,8,1,3,24,5,15,9,2,1,2,1,1,1,1,17,10,1,2,6,3,1,5,9,6,16,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4042,9,6,5,5,10,1,2,1,1,1,4,25,1,16,10,3,1,1,2,2,1,1,18,11,1,3,7,4,1,6,10,7,17,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
4043,10,7,6,1,11,1,3,2,1,1,5,26,1,17,11,4,1,1,3,3,1,1,19,1,2,4,8,5,2,7,11,8,18,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4044,11,1,7,1,12,1,1,3,1,1,6,1,2,18,12,5,2,2,4,4,1,1,20,1,3,5,9,6,3,8,1,1,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4045,1,1,8,2,13,1,1,4,2,2,7,1,3,19,13,6,3,1,5,5,2,2,21,2,4,1,1,1,4,9,1,1,20,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4046,1,1,9,3,14,2,1,5,3,3,8,1,4,20,1,1,4,1,6,6,3,1,1,3,5,1,1,1,5,10,2,1,21,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4047,1,3,10,1,15,3,1,1,4,4,1,2,5,21,1,1,5,2,7,7,4,1,1,4,6,2,1,2,6,11,1,1,22,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4048,1,4,11,5,16,4,1,1,1,5,1,3,6,22,2,1,1,3,8,8,5,2,2,5,7,3,1,3,1,12,1,2,23,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4049,2,5,12,6,17,5,2,1,1,6,1,1,7,1,3,1,1,4,9,9,6,3,3,6,1,4,2,4,1,13,2,3,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4050,3,6,13,7,18,1,1,2,2,7,1,1,8,1,4,1,2,5,1,10,1,4,4,7,1,5,3,5,1,14,3,4,25,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4051,4,1,1,8,19,1,1,3,1,1,2,2,9,2,1,2,3,6,1,11,1,5,5,8,1,6,4,6,1,15,4,5,26,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4052,1,1,1,9,20,2,2,4,1,1,3,1,10,1,1,3,1,7,2,12,2,6,6,9,2,7,5,7,1,16,5,6,27,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4053,1,1,1,1,21,3,3,5,1,2,4,1,11,1,1,4,1,8,3,13,3,7,7,1,1,8,6,8,1,17,6,7,28,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4054,2,1,1,1,22,4,4,6,1,3,1,2,12,1,2,1,2,9,4,14,4,8,8,1,1,9,1,1,2,18,7,8,29,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4055,3,1,2,2,23,1,5,1,1,4,1,3,1,1,3,1,3,10,1,15,5,9,9,2,1,10,1,1,1,19,8,1,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
4056,1,3,1,3,24,1,6,1,2,5,2,4,14,2,4,2,4,11,1,1,1,10,10,3,1,11,2,2,1,1,9,1,31,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
4057,1,4,4,1,1,2,1,2,3,6,3,5,15,3,5,3,5,12,2,1,1,11,1,4,1,12,3,1,1,1,10,1,32,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
4058,1,5,5,5,1,3,8,1,4,7,1,1,16,4,6,4,6,13,3,2,1,12,1,5,1,13,1,1,2,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4059,1,6,6,1,2,4,1,1,5,8,1,1,17,5,7,5,7,14,1,3,2,13,1,6,2,1,1,2,3,3,1,2,34,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
4060,2,7,1,1,1,5,1,2,6,9,1,2,18,6,8,6,8,15,1,4,3,14,1,1,3,1,1,1,4,4,2,3,35,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4061,3,8,1,2,1,1,2,3,7,1,1,3,1,7,9,1,9,16,1,1,4,15,1,1,4,2,1,1,5,5,3,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
4062,1,9,2,3,2,7,3,4,8,11,2,1,1,8,10,1,10,17,1,1,5,16,1,2,1,3,1,1,1,6,4,5,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4063,1,10,1,1,3,8,1,5,1,1,3,1,1,9,11,1,11,1,2,2,6,17,2,3,1,4,1,1,1,7,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4064,2,11,4,5,4,9,1,6,10,1,4,2,1,1,1,1,12,1,3,1,7,18,3,4,2,5,1,1,2,8,1,7,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
4065,3,12,5,6,1,10,2,7,11,2,5,3,1,1,1,2,13,1,4,1,8,19,4,5,3,6,1,2,1,9,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
4066,4,13,6,7,1,11,3,1,12,3,6,4,1,1,2,3,14,2,5,1,9,20,1,1,1,7,1,3,1,10,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4067,1,14,7,8,1,1,1,9,13,4,7,5,1,2,3,1,15,3,6,1,10,21,1,1,1,8,2,4,2,11,3,1,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
4068,1,1,8,9,2,1,1,1,14,5,1,6,1,3,4,1,16,4,7,2,11,1,2,1,2,9,3,5,3,12,1,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4069,2,1,9,10,3,2,2,1,15,6,1,7,1,4,1,2,1,5,8,1,12,1,3,1,3,10,4,6,1,13,1,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
4070,3,1,10,11,4,3,3,2,16,1,1,1,2,5,1,3,18,6,9,1,1,1,4,2,4,11,5,7,1,1,2,3,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4071,4,1,1,12,1,4,4,1,17,1,2,1,3,6,2,1,1,7,10,2,1,1,5,3,5,12,6,8,1,1,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4072,5,3,1,13,6,5,5,1,18,2,3,2,4,7,1,1,1,1,11,3,1,2,6,4,6,13,7,1,1,1,4,5,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4073,6,1,2,14,7,1,1,1,19,3,4,3,1,8,1,1,2,1,12,4,2,3,1,5,7,14,8,1,2,1,5,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4074,7,1,1,15,1,1,1,2,20,4,5,4,1,9,1,1,3,2,1,5,3,4,1,6,8,1,9,1,1,2,6,7,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
4075,8,1,4,16,1,1,1,3,21,5,6,5,2,10,1,2,4,1,1,6,1,5,2,7,9,1,1,1,1,3,7,8,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4076,9,3,1,17,1,2,1,4,22,6,7,6,1,11,2,3,1,1,2,7,1,6,3,8,1,1,1,1,2,4,1,9,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4077,10,4,1,18,1,3,2,1,1,1,8,7,1,1,3,1,1,2,3,8,2,7,4,9,1,1,2,2,3,5,1,10,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
4078,11,5,2,1,1,4,3,1,1,1,9,8,2,1,4,1,2,3,4,9,1,8,5,1,2,1,3,3,4,6,2,11,6,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4079,12,6,1,1,1,5,1,2,2,1,10,9,1,1,5,2,1,4,1,10,1,9,6,1,3,1,4,4,5,1,3,12,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
4080,13,7,1,2,2,1,1,1,3,2,1,10,1,1,6,3,1,5,1,1,2,10,1,1,4,1,5,5,6,1,4,13,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4081,14,8,1,3,1,7,2,1,4,3,12,11,2,2,7,4,2,6,2,1,1,11,1,1,5,1,1,6,7,2,5,1,9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
4082,15,9,1,1,1,8,3,2,5,4,13,1,3,3,8,5,3,7,3,1,1,12,2,1,6,2,1,7,1,1,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
4083,16,10,1,5,2,9,4,3,6,5,14,13,4,1,9,1,4,8,4,1,2,13,3,1,7,3,1,1,1,1,7,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4084,1,11,2,1,3,10,5,1,7,6,1,14,5,1,10,1,5,9,5,2,1,14,4,2,1,4,1,1,2,1,8,3,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4085,1,12,1,1,4,11,6,1,8,7,1,15,6,2,11,2,6,10,6,3,1,15,5,3,1,5,2,2,1,1,9,1,2,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4086,2,13,1,2,1,12,1,1,1,1,1,16,1,3,12,3,7,1,1,4,2,16,6,4,1,6,1,3,1,1,10,1,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4087,1,14,1,3,6,13,1,1,10,1,2,17,1,4,13,4,8,1,1,5,3,17,7,5,1,1,1,4,2,2,11,2,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4088,1,1,1,1,7,14,1,1,11,1,3,18,2,5,14,5,9,2,1,6,4,1,8,1,1,1,2,5,3,3,12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
4089,2,1,2,5,8,15,2,2,12,1,4,19,3,1,1,6,1,3,1,1,5,1,9,1,1,2,3,1,4,1,13,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
4090,1,1,1,6,9,16,3,3,13,2,5,20,4,1,16,7,1,1,2,1,6,2,10,1,1,3,4,1,5,1,14,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4091,1,3,4,7,10,17,4,4,1,3,6,21,1,1,17,8,2,1,3,1,1,3,11,1,2,4,5,2,6,1,15,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4092,1,4,5,1,11,18,5,1,1,4,7,22,1,1,18,9,3,2,4,2,1,4,12,2,3,5,6,1,7,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
4093,1,5,6,1,12,19,6,1,2,5,1,23,1,1,19,10,4,3,5,1,2,5,13,3,4,6,1,1,8,2,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4094,2,6,7,2,1,20,1,2,1,1,1,24,1,1,20,11,5,4,6,1,3,6,14,1,1,7,1,2,9,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0
4095,3,7,8,3,1,21,8,3,1,1,2,25,1,2,21,12,6,5,1,2,4,1,15,1,1,8,1,1,10,1,3,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4096,1,8,9,1,2,22,9,4,2,2,3,1,2,3,22,1,7,6,1,1,5,1,16,2,2,9,1,1,11,1,4,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
4097,1,9,10,1,3,23,10,5,3,1,4,1,3,4,23,1,8,7,1,1,6,2,17,3,3,1,2,2,1,1,1,2,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
4098,2,10,1,2,4,24,11,6,4,1,5,1,1,5,24,2,9,8,1,1,7,3,18,4,1,1,3,3,1,2,1,3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4099,3,11,1,3,1,25,12,7,5,1,6,1,1,6,25,3,10,9,2,2,1,1,19,5,1,1,4,4,2,3,1,4,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4100,4,12,2,1,1,1,13,1,1,1,7,2,2,1,26,4,11,10,3,3,1,1,20,1,2,1,5,5,3,4,2,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4101,5,1,1,5,2,1,14,1,1,2,8,3,3,1,27,5,12,11,1,4,2,2,21,1,1,1,6,6,4,5,3,6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4102,6,1,1,6,3,2,15,2,1,3,9,1,4,1,1,6,13,12,1,5,3,3,22,2,1,1,7,1,5,6,4,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4103,7,1,1,7,1,3,16,3,1,4,10,1,5,2,1,1,14,13,2,6,1,4,1,3,2,2,8,1,6,7,5,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4104,8,1,1,8,1,4,1,4,1,5,1,2,6,3,2,1,1,1,3,7,1,5,24,1,3,3,9,2,1,8,6,2,4,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4105,9,1,2,9,2,5,1,5,1,1,1,3,7,4,3,2,1,1,4,8,1,6,1,1,4,4,10,3,1,1,7,3,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
